source,target,weight,lat_source,lng_source,lat_target,lng_target
164,183,1,51.09126,16.98581,51.15435,16.89888
164,16,7,51.09126,16.98581,51.113562051419,17.050673961639
164,59,5,51.09126,16.98581,51.097209,17.013967
164,63,7,51.09126,16.98581,51.102117,17.013683
164,127,2,51.09126,16.98581,51.09431,17.014789999999998
164,118,5,51.09126,16.98581,51.0586,17.014110000000002
164,87,3,51.09126,16.98581,51.059458,17.006542
164,163,3,51.09126,16.98581,51.08283,17.04824
164,160,15,51.09126,16.98581,51.08361,17.03523
164,119,3,51.09126,16.98581,51.06163400000001,16.996738
164,140,1,51.09126,16.98581,51.11514,17.074360000000002
164,199,1,51.09126,16.98581,51.10823,17.021379999999994
164,24,17,51.09126,16.98581,51.084239,17.02439
164,57,2,51.09126,16.98581,51.089842,17.028225
164,120,7,51.09126,16.98581,51.07708,17.01824
164,144,2,51.09126,16.98581,51.072302,17.012384
164,13,4,51.09126,16.98581,51.112911,17.001360000000002
164,38,2,51.09126,16.98581,51.101322,17.028528
164,89,7,51.09126,16.98581,51.07692,17.041439
164,107,11,51.09126,16.98581,51.077147,17.046785
164,70,5,51.09126,16.98581,51.098027,17.006977
164,99,1,51.09126,16.98581,51.123237,16.924321
110,173,2,51.12353,16.95059,51.14395,16.89012
110,129,31,51.12353,16.95059,51.12658,16.95499
110,79,1,51.12353,16.95059,51.117557,17.040967000000002
110,143,20,51.12353,16.95059,51.125652,16.968626999999998
110,1,1,51.12353,16.95059,51.097108064432,17.036109566689
110,36,2,51.12353,16.95059,51.112440604346,16.988554000854002
110,76,2,51.12353,16.95059,51.104163,17.031115
110,11,14,51.12353,16.95059,51.094413,16.980911
110,73,4,51.12353,16.95059,51.096659,16.988566
110,64,2,51.12353,16.95059,51.099354,17.000697
110,115,28,51.12353,16.95059,51.10702,16.94971
110,110,188,51.12353,16.95059,51.12353,16.95059
110,158,1,51.12353,16.95059,51.12814,17.05477
110,78,2,51.12353,16.95059,51.110342,17.02601
110,211,1,51.12353,16.95059,51.09724,16.97512
110,198,21,51.12353,16.95059,51.109433,16.969097
110,175,4,51.12353,16.95059,51.13884,16.931910000000002
110,132,10,51.12353,16.95059,51.13252,16.973770000000002
110,41,1,51.12353,16.95059,51.098959,17.051519
110,19,28,51.12353,16.95059,51.121059,16.993088
110,69,3,51.12353,16.95059,51.113141,17.012175
110,5,13,51.12353,16.95059,51.125276,16.984447
110,74,4,51.12353,16.95059,51.117155,17.000367999999998
110,83,1,51.12353,16.95059,51.145074,16.871502
110,167,37,51.12353,16.95059,51.13004,16.96605
110,126,107,51.12353,16.95059,51.13258,16.956970000000002
110,6,56,51.12353,16.95059,51.126907,16.978759
110,30,18,51.12353,16.95059,51.099401,16.941016
110,191,2,51.12353,16.95059,51.149606,16.938032999999994
110,124,6,51.12353,16.95059,51.118899,17.013476999999998
110,72,13,51.12353,16.95059,51.122636,16.975707999999994
110,188,2,51.12353,16.95059,51.148528000000006,17.020477
110,9,1,51.12353,16.95059,51.100862,17.008224
110,92,17,51.12353,16.95059,51.143633,16.950712
110,133,8,51.12353,16.95059,51.140713,16.958199
110,81,16,51.12353,16.95059,51.13699,16.966199
110,34,2,51.12353,16.95059,51.111489,17.020981
110,37,1,51.12353,16.95059,51.104413,17.022536
110,44,1,51.12353,16.95059,51.113703,17.006287
110,35,1,51.12353,16.95059,51.113871,17.034484
110,174,1,51.12353,16.95059,51.127778,16.990915
110,125,1,51.12353,16.95059,51.12599,16.99725
110,10,2,51.12353,16.95059,51.086689,17.01248
110,150,10,51.12353,16.95059,51.06841,17.003989999999998
110,75,1,51.12353,16.95059,51.11277000000001,16.994446
110,109,84,51.12353,16.95059,51.11869,16.95336
110,212,2,51.12353,16.95059,51.11805,16.94632
110,8,3,51.12353,16.95059,51.112154,17.060451
110,2,4,51.12353,16.95059,51.109782,17.030175
110,43,7,51.12353,16.95059,51.115354,16.998732
110,88,35,51.12353,16.95059,51.111874,16.960692
110,121,34,51.12353,16.95059,51.11059,16.95514
110,71,3,51.12353,16.95059,51.107471,17.033335
110,31,5,51.12353,16.95059,51.11236,16.973689
110,26,1,51.12353,16.95059,51.103216,16.9461
110,94,3,51.12353,16.95059,51.100211,16.951601999999998
110,199,1,51.12353,16.95059,51.10823,17.021379999999994
110,57,1,51.12353,16.95059,51.089842,17.028225
110,13,3,51.12353,16.95059,51.112911,17.001360000000002
110,38,2,51.12353,16.95059,51.101322,17.028528
110,99,47,51.12353,16.95059,51.123237,16.924321
193,66,10,51.089572,17.045320999999998,51.089315,17.001501
193,210,1,51.089572,17.045320999999998,51.10377800000001,17.05155
193,139,1,51.089572,17.045320999999998,51.105578,17.111316
193,93,63,51.089572,17.045320999999998,51.085018,17.049193
193,104,6,51.089572,17.045320999999998,51.13833,17.06063
193,18,10,51.089572,17.045320999999998,51.074868,17.032457
193,91,28,51.089572,17.045320999999998,51.051546,17.059094
193,101,1,51.089572,17.045320999999998,51.052723,16.968801000000006
193,46,15,51.089572,17.045320999999998,51.117032,17.033499
193,79,6,51.089572,17.045320999999998,51.117557,17.040967000000002
193,3,71,51.089572,17.045320999999998,51.09975,17.036228
193,1,478,51.089572,17.045320999999998,51.097108064432,17.036109566689
193,7,38,51.089572,17.045320999999998,51.095322,17.033388000000002
193,76,32,51.089572,17.045320999999998,51.104163,17.031115
193,161,62,51.089572,17.045320999999998,51.09152,17.040329999999994
193,186,4,51.089572,17.045320999999998,51.141797,17.123711
193,73,2,51.089572,17.045320999999998,51.096659,16.988566
193,64,6,51.089572,17.045320999999998,51.099354,17.000697
193,106,4,51.089572,17.045320999999998,51.06277,17.0321
193,193,614,51.089572,17.045320999999998,51.089572,17.045320999999998
193,21,1,51.089572,17.045320999999998,51.116612,17.023873000000002
193,194,26,51.089572,17.045320999999998,51.05864,17.057170000000006
193,27,24,51.089572,17.045320999999998,51.109332,17.060510999999998
193,158,2,51.089572,17.045320999999998,51.12814,17.05477
193,51,6,51.089572,17.045320999999998,51.110662,17.052712
193,15,53,51.089572,17.045320999999998,51.088908,17.034051
193,162,37,51.089572,17.045320999999998,51.087764,17.039317999999998
193,135,1,51.089572,17.045320999999998,51.147082,17.042320999999998
193,122,9,51.089572,17.045320999999998,51.08149,17.076929999999994
193,187,1,51.089572,17.045320999999998,51.137258,17.048545999999998
193,78,18,51.089572,17.045320999999998,51.110342,17.02601
193,200,44,51.089572,17.045320999999998,51.09009,17.0235
193,56,30,51.089572,17.045320999999998,51.094653,17.026775
193,152,18,51.089572,17.045320999999998,51.06628,17.05825
193,147,1,51.089572,17.045320999999998,51.14128,17.066129999999998
193,195,13,51.089572,17.045320999999998,51.103854,17.03678
193,41,47,51.089572,17.045320999999998,51.098959,17.051519
193,39,75,51.089572,17.045320999999998,51.1004,17.045082999999998
193,146,9,51.089572,17.045320999999998,51.09053,17.06373
193,65,1,51.089572,17.045320999999998,51.093426,17.002893
193,84,3,51.089572,17.045320999999998,51.074992,17.007057999999994
193,20,1,51.089572,17.045320999999998,51.118237,17.028792000000006
193,19,2,51.089572,17.045320999999998,51.121059,16.993088
193,69,3,51.089572,17.045320999999998,51.113141,17.012175
193,74,3,51.089572,17.045320999999998,51.117155,17.000367999999998
193,83,1,51.089572,17.045320999999998,51.145074,16.871502
193,6,2,51.089572,17.045320999999998,51.126907,16.978759
193,96,2,51.089572,17.045320999999998,51.110299,17.117854
193,85,4,51.089572,17.045320999999998,51.063834,17.083366
193,145,1,51.089572,17.045320999999998,51.05909000000001,17.08687
193,124,1,51.089572,17.045320999999998,51.118899,17.013476999999998
193,14,9,51.089572,17.045320999999998,51.105207,17.053675
193,28,30,51.089572,17.045320999999998,51.107235,17.060715
193,61,6,51.089572,17.045320999999998,51.119311,17.056784
193,4,1,51.089572,17.045320999999998,51.124879,17.045844
193,48,5,51.089572,17.045320999999998,51.122424,17.052013
193,170,203,51.089572,17.045320999999998,51.08729,17.05115
193,154,81,51.089572,17.045320999999998,51.08476,17.05309
193,196,1,51.089572,17.045320999999998,51.071275,17.090906
193,114,3,51.089572,17.045320999999998,51.07748,17.08405
193,192,2,51.089572,17.045320999999998,51.109457,17.097924
193,9,10,51.089572,17.045320999999998,51.100862,17.008224
193,197,17,51.089572,17.045320999999998,51.11289,17.03971
193,133,1,51.089572,17.045320999999998,51.140713,16.958199
193,81,2,51.089572,17.045320999999998,51.13699,16.966199
193,214,1,51.089572,17.045320999999998,51.07236,17.042939999999998
193,0,96,51.089572,17.045320999999998,51.108004,17.039528
193,62,5,51.089572,17.045320999999998,51.113912,17.067207
193,54,46,51.089572,17.045320999999998,51.110415,17.055591
193,34,6,51.089572,17.045320999999998,51.111489,17.020981
193,33,41,51.089572,17.045320999999998,51.103354,17.030704
193,37,57,51.089572,17.045320999999998,51.104413,17.022536
193,40,20,51.089572,17.045320999999998,51.110001,17.047735999999997
193,22,27,51.089572,17.045320999999998,51.091457,17.017405
193,156,3,51.089572,17.045320999999998,51.12274,17.03061
193,44,6,51.089572,17.045320999999998,51.113703,17.006287
193,35,8,51.089572,17.045320999999998,51.113871,17.034484
193,29,3,51.089572,17.045320999999998,51.120474,17.036641
193,125,1,51.089572,17.045320999999998,51.12599,16.99725
193,10,13,51.089572,17.045320999999998,51.086689,17.01248
193,68,40,51.089572,17.045320999999998,51.099713,17.027905
193,100,16,51.089572,17.045320999999998,51.12887567,17.04499841
193,151,1,51.089572,17.045320999999998,51.06667,16.99435
193,150,2,51.089572,17.045320999999998,51.06841,17.003989999999998
193,17,4,51.089572,17.045320999999998,51.111727,17.06768
193,8,18,51.089572,17.045320999999998,51.112154,17.060451
193,2,24,51.089572,17.045320999999998,51.109782,17.030175
193,136,3,51.089572,17.045320999999998,51.05927,17.078770000000002
193,52,1,51.089572,17.045320999999998,51.115564,17.060704
193,53,7,51.089572,17.045320999999998,51.116822,17.051845
193,165,3,51.089572,17.045320999999998,51.07329,16.99485
193,111,1,51.089572,17.045320999999998,51.0775,16.96396
193,43,6,51.089572,17.045320999999998,51.115354,16.998732
193,117,2,51.089572,17.045320999999998,51.05725,17.022470000000002
193,12,46,51.089572,17.045320999999998,51.094521,17.020876
193,71,27,51.089572,17.045320999999998,51.107471,17.033335
193,113,44,51.089572,17.045320999999998,51.08015,17.062279999999998
193,60,6,51.089572,17.045320999999998,51.097147,17.056251
193,42,51,51.089572,17.045320999999998,51.104571,17.048102
193,94,1,51.089572,17.045320999999998,51.100211,16.951601999999998
193,90,3,51.089572,17.045320999999998,51.065777098421,16.988575458527
193,32,31,51.089572,17.045320999999998,51.110274,17.034912
193,55,2,51.089572,17.045320999999998,51.10411,17.084711
193,23,8,51.089572,17.045320999999998,51.10592000000001,17.075857
193,16,16,51.089572,17.045320999999998,51.113562051419,17.050673961639
193,45,1,51.089572,17.045320999999998,51.117668,17.007137
193,59,1,51.089572,17.045320999999998,51.097209,17.013967
193,63,6,51.089572,17.045320999999998,51.102117,17.013683
193,127,3,51.089572,17.045320999999998,51.09431,17.014789999999998
193,87,2,51.089572,17.045320999999998,51.059458,17.006542
193,163,42,51.089572,17.045320999999998,51.08283,17.04824
193,160,36,51.089572,17.045320999999998,51.08361,17.03523
193,171,24,51.089572,17.045320999999998,51.083551,17.060519
193,119,4,51.089572,17.045320999999998,51.06163400000001,16.996738
193,140,5,51.089572,17.045320999999998,51.11514,17.074360000000002
193,199,30,51.089572,17.045320999999998,51.10823,17.021379999999994
193,155,1,51.089572,17.045320999999998,51.12469,17.034879999999998
193,77,16,51.089572,17.045320999999998,51.108288,17.064884
193,24,12,51.089572,17.045320999999998,51.084239,17.02439
193,57,16,51.089572,17.045320999999998,51.089842,17.028225
193,120,28,51.089572,17.045320999999998,51.07708,17.01824
193,144,9,51.089572,17.045320999999998,51.072302,17.012384
193,13,13,51.089572,17.045320999999998,51.112911,17.001360000000002
193,38,29,51.089572,17.045320999999998,51.101322,17.028528
193,89,42,51.089572,17.045320999999998,51.07692,17.041439
193,107,35,51.089572,17.045320999999998,51.077147,17.046785
193,99,3,51.089572,17.045320999999998,51.123237,16.924321
193,50,1,51.089572,17.045320999999998,51.122313,17.047515
193,86,4,51.089572,17.045320999999998,51.136111,17.036262
193,116,1,51.089572,17.045320999999998,51.15013,17.02903
21,102,1,51.116612,17.023873000000002,51.048391,16.961699
21,82,16,51.116612,17.023873000000002,51.13225900000001,17.065453
21,141,2,51.116612,17.023873000000002,51.13959000000001,17.03216
21,142,5,51.116612,17.023873000000002,51.14156,17.02587
21,18,3,51.116612,17.023873000000002,51.074868,17.032457
21,91,1,51.116612,17.023873000000002,51.051546,17.059094
21,101,1,51.116612,17.023873000000002,51.052723,16.968801000000006
21,46,54,51.116612,17.023873000000002,51.117032,17.033499
21,79,95,51.116612,17.023873000000002,51.117557,17.040967000000002
21,3,31,51.116612,17.023873000000002,51.09975,17.036228
21,1,24,51.116612,17.023873000000002,51.097108064432,17.036109566689
21,7,7,51.116612,17.023873000000002,51.095322,17.033388000000002
21,76,55,51.116612,17.023873000000002,51.104163,17.031115
21,11,6,51.116612,17.023873000000002,51.094413,16.980911
21,73,9,51.116612,17.023873000000002,51.096659,16.988566
21,64,9,51.116612,17.023873000000002,51.099354,17.000697
21,193,3,51.116612,17.023873000000002,51.089572,17.045320999999998
21,21,400,51.116612,17.023873000000002,51.116612,17.023873000000002
21,27,7,51.116612,17.023873000000002,51.109332,17.060510999999998
21,158,10,51.116612,17.023873000000002,51.12814,17.05477
21,51,23,51.116612,17.023873000000002,51.110662,17.052712
21,15,4,51.116612,17.023873000000002,51.088908,17.034051
21,187,1,51.116612,17.023873000000002,51.137258,17.048545999999998
21,78,79,51.116612,17.023873000000002,51.110342,17.02601
21,198,4,51.116612,17.023873000000002,51.109433,16.969097
21,147,1,51.116612,17.023873000000002,51.14128,17.066129999999998
21,132,4,51.116612,17.023873000000002,51.13252,16.973770000000002
21,195,4,51.116612,17.023873000000002,51.103854,17.03678
21,41,3,51.116612,17.023873000000002,51.098959,17.051519
21,39,13,51.116612,17.023873000000002,51.1004,17.045082999999998
21,105,5,51.116612,17.023873000000002,51.12843,17.0363
21,84,1,51.116612,17.023873000000002,51.074992,17.007057999999994
21,108,2,51.116612,17.023873000000002,51.14035,17.08494
21,20,47,51.116612,17.023873000000002,51.118237,17.028792000000006
21,19,38,51.116612,17.023873000000002,51.121059,16.993088
21,69,34,51.116612,17.023873000000002,51.113141,17.012175
21,5,13,51.116612,17.023873000000002,51.125276,16.984447
21,74,33,51.116612,17.023873000000002,51.117155,17.000367999999998
21,167,6,51.116612,17.023873000000002,51.13004,16.96605
21,6,15,51.116612,17.023873000000002,51.126907,16.978759
21,159,1,51.116612,17.023873000000002,51.11397,17.10395
21,191,1,51.116612,17.023873000000002,51.149606,16.938032999999994
21,124,112,51.116612,17.023873000000002,51.118899,17.013476999999998
21,14,3,51.116612,17.023873000000002,51.105207,17.053675
21,72,1,51.116612,17.023873000000002,51.122636,16.975707999999994
21,28,1,51.116612,17.023873000000002,51.107235,17.060715
21,61,21,51.116612,17.023873000000002,51.119311,17.056784
21,4,13,51.116612,17.023873000000002,51.124879,17.045844
21,48,9,51.116612,17.023873000000002,51.122424,17.052013
21,170,2,51.116612,17.023873000000002,51.08729,17.05115
21,154,2,51.116612,17.023873000000002,51.08476,17.05309
21,103,12,51.116612,17.023873000000002,51.136786,17.030368
21,137,2,51.116612,17.023873000000002,51.10209,17.101679999999998
21,114,2,51.116612,17.023873000000002,51.07748,17.08405
21,188,2,51.116612,17.023873000000002,51.148528000000006,17.020477
21,9,3,51.116612,17.023873000000002,51.100862,17.008224
21,197,26,51.116612,17.023873000000002,51.11289,17.03971
21,92,2,51.116612,17.023873000000002,51.143633,16.950712
21,81,1,51.116612,17.023873000000002,51.13699,16.966199
21,219,1,51.116612,17.023873000000002,51.1052,17.02123
21,0,35,51.116612,17.023873000000002,51.108004,17.039528
21,62,8,51.116612,17.023873000000002,51.113912,17.067207
21,54,20,51.116612,17.023873000000002,51.110415,17.055591
21,34,65,51.116612,17.023873000000002,51.111489,17.020981
21,33,20,51.116612,17.023873000000002,51.103354,17.030704
21,37,14,51.116612,17.023873000000002,51.104413,17.022536
21,40,6,51.116612,17.023873000000002,51.110001,17.047735999999997
21,22,5,51.116612,17.023873000000002,51.091457,17.017405
21,156,27,51.116612,17.023873000000002,51.12274,17.03061
21,44,36,51.116612,17.023873000000002,51.113703,17.006287
21,35,47,51.116612,17.023873000000002,51.113871,17.034484
21,29,38,51.116612,17.023873000000002,51.120474,17.036641
21,178,2,51.116612,17.023873000000002,51.142323,17.127246
21,47,38,51.116612,17.023873000000002,51.121308,17.043077
21,174,15,51.116612,17.023873000000002,51.127778,16.990915
21,125,33,51.116612,17.023873000000002,51.12599,16.99725
21,10,4,51.116612,17.023873000000002,51.086689,17.01248
21,68,32,51.116612,17.023873000000002,51.099713,17.027905
21,100,19,51.116612,17.023873000000002,51.12887567,17.04499841
21,123,21,51.116612,17.023873000000002,51.12695,17.02804
21,75,5,51.116612,17.023873000000002,51.11277000000001,16.994446
21,8,27,51.116612,17.023873000000002,51.112154,17.060451
21,2,87,51.116612,17.023873000000002,51.109782,17.030175
21,52,13,51.116612,17.023873000000002,51.115564,17.060704
21,53,19,51.116612,17.023873000000002,51.116822,17.051845
21,165,1,51.116612,17.023873000000002,51.07329,16.99485
21,111,1,51.116612,17.023873000000002,51.0775,16.96396
21,43,20,51.116612,17.023873000000002,51.115354,16.998732
21,203,1,51.116612,17.023873000000002,51.118030730849,17.095563411712998
21,88,2,51.116612,17.023873000000002,51.111874,16.960692
21,121,1,51.116612,17.023873000000002,51.11059,16.95514
21,12,11,51.116612,17.023873000000002,51.094521,17.020876
21,71,50,51.116612,17.023873000000002,51.107471,17.033335
21,31,4,51.116612,17.023873000000002,51.11236,16.973689
21,60,1,51.116612,17.023873000000002,51.097147,17.056251
21,42,7,51.116612,17.023873000000002,51.104571,17.048102
21,98,1,51.116612,17.023873000000002,51.17592,16.998482
21,90,1,51.116612,17.023873000000002,51.065777098421,16.988575458527
21,176,1,51.116612,17.023873000000002,51.15509,17.13249
21,32,26,51.116612,17.023873000000002,51.110274,17.034912
21,23,9,51.116612,17.023873000000002,51.10592000000001,17.075857
21,16,18,51.116612,17.023873000000002,51.113562051419,17.050673961639
21,45,108,51.116612,17.023873000000002,51.117668,17.007137
21,59,3,51.116612,17.023873000000002,51.097209,17.013967
21,63,19,51.116612,17.023873000000002,51.102117,17.013683
21,127,1,51.116612,17.023873000000002,51.09431,17.014789999999998
21,95,1,51.116612,17.023873000000002,51.160332109261,17.133682966231998
21,163,1,51.116612,17.023873000000002,51.08283,17.04824
21,160,4,51.116612,17.023873000000002,51.08361,17.03523
21,131,1,51.116612,17.023873000000002,51.13198,17.07945
21,140,2,51.116612,17.023873000000002,51.11514,17.074360000000002
21,149,1,51.116612,17.023873000000002,51.14259600000001,17.081411
21,199,32,51.116612,17.023873000000002,51.10823,17.021379999999994
21,155,9,51.116612,17.023873000000002,51.12469,17.034879999999998
21,77,6,51.116612,17.023873000000002,51.108288,17.064884
21,24,2,51.116612,17.023873000000002,51.084239,17.02439
21,57,5,51.116612,17.023873000000002,51.089842,17.028225
21,13,45,51.116612,17.023873000000002,51.112911,17.001360000000002
21,38,22,51.116612,17.023873000000002,51.101322,17.028528
21,70,3,51.116612,17.023873000000002,51.098027,17.006977
21,49,6,51.116612,17.023873000000002,51.12566,17.050463
21,50,1,51.116612,17.023873000000002,51.122313,17.047515
21,86,7,51.116612,17.023873000000002,51.136111,17.036262
194,66,1,51.05864,17.057170000000006,51.089315,17.001501
194,220,1,51.05864,17.057170000000006,51.07217,17.05281
194,93,18,51.05864,17.057170000000006,51.085018,17.049193
194,18,14,51.05864,17.057170000000006,51.074868,17.032457
194,91,86,51.05864,17.057170000000006,51.051546,17.059094
194,3,2,51.05864,17.057170000000006,51.09975,17.036228
194,1,17,51.05864,17.057170000000006,51.097108064432,17.036109566689
194,7,1,51.05864,17.057170000000006,51.095322,17.033388000000002
194,36,1,51.05864,17.057170000000006,51.112440604346,16.988554000854002
194,76,1,51.05864,17.057170000000006,51.104163,17.031115
194,217,1,51.05864,17.057170000000006,51.07814000000001,17.07026
194,11,3,51.05864,17.057170000000006,51.094413,16.980911
194,106,5,51.05864,17.057170000000006,51.06277,17.0321
194,193,14,51.05864,17.057170000000006,51.089572,17.045320999999998
194,194,175,51.05864,17.057170000000006,51.05864,17.057170000000006
194,15,2,51.05864,17.057170000000006,51.088908,17.034051
194,162,1,51.05864,17.057170000000006,51.087764,17.039317999999998
194,78,2,51.05864,17.057170000000006,51.110342,17.02601
194,198,1,51.05864,17.057170000000006,51.109433,16.969097
194,152,34,51.05864,17.057170000000006,51.06628,17.05825
194,39,1,51.05864,17.057170000000006,51.1004,17.045082999999998
194,146,11,51.05864,17.057170000000006,51.09053,17.06373
194,84,7,51.05864,17.057170000000006,51.074992,17.007057999999994
194,19,2,51.05864,17.057170000000006,51.121059,16.993088
194,5,2,51.05864,17.057170000000006,51.125276,16.984447
194,85,9,51.05864,17.057170000000006,51.063834,17.083366
194,145,3,51.05864,17.057170000000006,51.05909000000001,17.08687
194,170,1,51.05864,17.057170000000006,51.08729,17.05115
194,154,2,51.05864,17.057170000000006,51.08476,17.05309
194,114,1,51.05864,17.057170000000006,51.07748,17.08405
194,197,5,51.05864,17.057170000000006,51.11289,17.03971
194,34,4,51.05864,17.057170000000006,51.111489,17.020981
194,33,4,51.05864,17.057170000000006,51.103354,17.030704
194,37,2,51.05864,17.057170000000006,51.104413,17.022536
194,22,3,51.05864,17.057170000000006,51.091457,17.017405
194,10,6,51.05864,17.057170000000006,51.086689,17.01248
194,68,5,51.05864,17.057170000000006,51.099713,17.027905
194,150,1,51.05864,17.057170000000006,51.06841,17.003989999999998
194,166,1,51.05864,17.057170000000006,51.08022,16.994670000000006
194,75,2,51.05864,17.057170000000006,51.11277000000001,16.994446
194,8,1,51.05864,17.057170000000006,51.112154,17.060451
194,2,2,51.05864,17.057170000000006,51.109782,17.030175
194,136,6,51.05864,17.057170000000006,51.05927,17.078770000000002
194,117,1,51.05864,17.057170000000006,51.05725,17.022470000000002
194,88,1,51.05864,17.057170000000006,51.111874,16.960692
194,12,1,51.05864,17.057170000000006,51.094521,17.020876
194,71,3,51.05864,17.057170000000006,51.107471,17.033335
194,113,6,51.05864,17.057170000000006,51.08015,17.062279999999998
194,60,1,51.05864,17.057170000000006,51.097147,17.056251
194,42,3,51.05864,17.057170000000006,51.104571,17.048102
194,32,3,51.05864,17.057170000000006,51.110274,17.034912
194,63,2,51.05864,17.057170000000006,51.102117,17.013683
194,95,1,51.05864,17.057170000000006,51.160332109261,17.133682966231998
194,118,1,51.05864,17.057170000000006,51.0586,17.014110000000002
194,163,63,51.05864,17.057170000000006,51.08283,17.04824
194,160,6,51.05864,17.057170000000006,51.08361,17.03523
194,171,1,51.05864,17.057170000000006,51.083551,17.060519
194,24,1,51.05864,17.057170000000006,51.084239,17.02439
194,57,3,51.05864,17.057170000000006,51.089842,17.028225
194,38,3,51.05864,17.057170000000006,51.101322,17.028528
194,89,16,51.05864,17.057170000000006,51.07692,17.041439
194,107,23,51.05864,17.057170000000006,51.077147,17.046785
27,102,1,51.109332,17.060510999999998,51.048391,16.961699
27,66,3,51.109332,17.060510999999998,51.089315,17.001501
27,82,14,51.109332,17.060510999999998,51.13225900000001,17.065453
27,210,3,51.109332,17.060510999999998,51.10377800000001,17.05155
27,139,17,51.109332,17.060510999999998,51.105578,17.111316
27,179,7,51.109332,17.060510999999998,51.10224,17.11645
27,141,2,51.109332,17.060510999999998,51.13959000000001,17.03216
27,104,2,51.109332,17.060510999999998,51.13833,17.06063
27,18,4,51.109332,17.060510999999998,51.074868,17.032457
27,91,1,51.109332,17.060510999999998,51.051546,17.059094
27,46,21,51.109332,17.060510999999998,51.117032,17.033499
27,79,38,51.109332,17.060510999999998,51.117557,17.040967000000002
27,3,49,51.109332,17.060510999999998,51.09975,17.036228
27,1,35,51.109332,17.060510999999998,51.097108064432,17.036109566689
27,7,13,51.109332,17.060510999999998,51.095322,17.033388000000002
27,36,1,51.109332,17.060510999999998,51.112440604346,16.988554000854002
27,76,32,51.109332,17.060510999999998,51.104163,17.031115
27,161,9,51.109332,17.060510999999998,51.09152,17.040329999999994
27,73,1,51.109332,17.060510999999998,51.096659,16.988566
27,64,1,51.109332,17.060510999999998,51.099354,17.000697
27,193,10,51.109332,17.060510999999998,51.089572,17.045320999999998
27,21,3,51.109332,17.060510999999998,51.116612,17.023873000000002
27,27,266,51.109332,17.060510999999998,51.109332,17.060510999999998
27,158,6,51.109332,17.060510999999998,51.12814,17.05477
27,51,6,51.109332,17.060510999999998,51.110662,17.052712
27,15,2,51.109332,17.060510999999998,51.088908,17.034051
27,162,4,51.109332,17.060510999999998,51.087764,17.039317999999998
27,135,1,51.109332,17.060510999999998,51.147082,17.042320999999998
27,122,3,51.109332,17.060510999999998,51.08149,17.076929999999994
27,78,37,51.109332,17.060510999999998,51.110342,17.02601
27,200,1,51.109332,17.060510999999998,51.09009,17.0235
27,56,1,51.109332,17.060510999999998,51.094653,17.026775
27,147,1,51.109332,17.060510999999998,51.14128,17.066129999999998
27,132,1,51.109332,17.060510999999998,51.13252,16.973770000000002
27,195,19,51.109332,17.060510999999998,51.103854,17.03678
27,41,36,51.109332,17.060510999999998,51.098959,17.051519
27,39,43,51.109332,17.060510999999998,51.1004,17.045082999999998
27,146,1,51.109332,17.060510999999998,51.09053,17.06373
27,105,2,51.109332,17.060510999999998,51.12843,17.0363
27,80,1,51.109332,17.060510999999998,51.147339,17.114520000000002
27,20,2,51.109332,17.060510999999998,51.118237,17.028792000000006
27,19,3,51.109332,17.060510999999998,51.121059,16.993088
27,69,5,51.109332,17.060510999999998,51.113141,17.012175
27,74,4,51.109332,17.060510999999998,51.117155,17.000367999999998
27,96,10,51.109332,17.060510999999998,51.110299,17.117854
27,159,2,51.109332,17.060510999999998,51.11397,17.10395
27,14,33,51.109332,17.060510999999998,51.105207,17.053675
27,28,51,51.109332,17.060510999999998,51.107235,17.060715
27,61,83,51.109332,17.060510999999998,51.119311,17.056784
27,4,8,51.109332,17.060510999999998,51.124879,17.045844
27,48,62,51.109332,17.060510999999998,51.122424,17.052013
27,170,4,51.109332,17.060510999999998,51.08729,17.05115
27,103,2,51.109332,17.060510999999998,51.136786,17.030368
27,137,25,51.109332,17.060510999999998,51.10209,17.101679999999998
27,138,8,51.109332,17.060510999999998,51.101431,17.108481
27,192,20,51.109332,17.060510999999998,51.109457,17.097924
27,9,1,51.109332,17.060510999999998,51.100862,17.008224
27,197,25,51.109332,17.060510999999998,51.11289,17.03971
27,0,77,51.109332,17.060510999999998,51.108004,17.039528
27,62,126,51.109332,17.060510999999998,51.113912,17.067207
27,54,39,51.109332,17.060510999999998,51.110415,17.055591
27,34,4,51.109332,17.060510999999998,51.111489,17.020981
27,33,35,51.109332,17.060510999999998,51.103354,17.030704
27,37,8,51.109332,17.060510999999998,51.104413,17.022536
27,40,27,51.109332,17.060510999999998,51.110001,17.047735999999997
27,22,1,51.109332,17.060510999999998,51.091457,17.017405
27,156,1,51.109332,17.060510999999998,51.12274,17.03061
27,44,7,51.109332,17.060510999999998,51.113703,17.006287
27,35,7,51.109332,17.060510999999998,51.113871,17.034484
27,29,6,51.109332,17.060510999999998,51.120474,17.036641
27,47,23,51.109332,17.060510999999998,51.121308,17.043077
27,10,1,51.109332,17.060510999999998,51.086689,17.01248
27,68,6,51.109332,17.060510999999998,51.099713,17.027905
27,100,3,51.109332,17.060510999999998,51.12887567,17.04499841
27,17,29,51.109332,17.060510999999998,51.111727,17.06768
27,123,5,51.109332,17.060510999999998,51.12695,17.02804
27,75,1,51.109332,17.060510999999998,51.11277000000001,16.994446
